8287,USP9Y,ubiquitin specific peptidase 9, Y-linked,Yq11.221,Validated
154442,BVES-AS1,BVES antisense RNA 1,6q21,Highthroughput studies
152206,CCDC13,coiled-coil domain containing 13,3p22.1,Highthroughput studies
90187,EMILIN3,elastin microfibril interfacer 3,20q12,Highthroughput studies
400238,LINC00642,long intergenic non-protein coding RNA 642,14q32.11,Highthroughput studies
9054,NFS1,NFS1 cysteine desulfurase,20q11.22,Highthroughput studies
55279,ZNF654,zinc finger protein 654,3p11.1,Highthroughput studies
771,CA12,carbonic anhydrase 12,15q22.2,Highthroughput studies
619505,SNORA21,small nucleolar RNA, H/ACA box 21,17q12,Highthroughput studies
51506,UFC1,ubiquitin-fold modifier conjugating enzyme 1,1q23.3,Highthroughput studies
142891,SAMD8,sterile alpha motif domain containing 8,10q22.2,Highthroughput studies
23285,KIAA1107,KIAA1107,1p22.1,Highthroughput studies
84790,TUBA1C,tubulin alpha 1c,12q13.12,Highthroughput studies
101930343,LOC101930343,uncharacterized LOC101930343,,Highthroughput studies
51176,LEF1,lymphoid enhancer binding factor 1,4q25,Highthroughput studies
255403,ZNF718,zinc finger protein 718,4p16.3,Highthroughput studies
3176,HNMT,histamine N-methyltransferase,2q22.1,Highthroughput studies
8402,SLC25A11,solute carrier family 25 member 11,17p13.2,Highthroughput studies
10201,NME6,NME/NM23 nucleoside diphosphate kinase 6,3p21.31,Highthroughput studies
114769,CARD16,caspase recruitment domain family member 16,11q22.3,Highthroughput studies
57415,C3orf14,chromosome 3 open reading frame 14,3p14.2,Highthroughput studies
83638,C11orf68,chromosome 11 open reading frame 68,11q13.1,Highthroughput studies
201283,AMZ2P1,archaelysin family metallopeptidase 2 pseudogene 1,17q24.1,Highthroughput studies
28984,RGCC,regulator of cell cycle,13q14.11,Highthroughput studies
101928614,LINC02189,long intergenic non-protein coding RNA 2189,16q24.1,Highthroughput studies
9764,KIAA0513,KIAA0513,16q24.1,Highthroughput studies
57556,SEMA6A,semaphorin 6A,5q23.1,Highthroughput studies
84681,HINT2,histidine triad nucleotide binding protein 2,9p13.3,Highthroughput studies
54764,ZRANB1,zinc finger RANBP2-type containing 1,10q26.13,Highthroughput studies
8804,CREG1,cellular repressor of E1A stimulated genes 1,1q24.2,Highthroughput studies
81631,MAP1LC3B,microtubule associated protein 1 light chain 3 beta,16q24.2,Highthroughput studies
100861523,RPS6KA2-AS1,RPS6KA2 antisense RNA 1,6q27,Highthroughput studies
285819,LOC285819,uncharacterized LOC285819,6p22.2,Highthroughput studies
283404,LINC00592,long intergenic non-protein coding RNA 592,12q13.13,Highthroughput studies
7675,ZNF121,zinc finger protein 121,19p13.2,Highthroughput studies
10780,ZNF234,zinc finger protein 234,19q13.31,Highthroughput studies
389458,RBAKDN,RBAK downstream neighbor,7p22.1,Highthroughput studies
100874178,LINC00454,long intergenic non-protein coding RNA 454,13q34,Highthroughput studies
27,ABL2,ABL proto-oncogene 2, non-receptor tyrosine kinase,1q25.2,Highthroughput studies
210,ALAD,aminolevulinate dehydratase,9q32,Highthroughput studies
10024,TROAP,trophinin associated protein,12q13.12,Highthroughput studies
101928933,LOC101928933,uncharacterized LOC101928933,1q25.2,Highthroughput studies
729258,RPS11P6,ribosomal protein S11 pseudogene 6,12q14.2,Highthroughput studies
4087,SMAD2,SMAD family member 2,18q21.1,Highthroughput studies
26150,RIBC2,RIB43A domain with coiled-coils 2,22q13.31,Highthroughput studies
144817,LINC00330,long intergenic non-protein coding RNA 330,13q14.12,Highthroughput studies
54777,CFAP46,cilia and flagella associated protein 46,10q26.3,Highthroughput studies
51179,HAO2,hydroxyacid oxidase 2,1p12,Highthroughput studies
767558,LUZP6,leucine zipper protein 6,7q33,Highthroughput studies
57018,CCNL1,cyclin L1,3q25.31,Highthroughput studies
57035,RSRP1,arginine and serine rich protein 1,1p36.11,Highthroughput studies
648740,ACTG1P4,actin gamma 1 pseudogene 4,1p21.1,Highthroughput studies
84809,CROCCP2,CROCC pseudogene 2,1p36.13,Highthroughput studies
100289410,MCF2L-AS1,MCF2L antisense RNA 1,13q34,Highthroughput studies
101927715,LINC01029,long intergenic non-protein coding RNA 1029,18q23,Highthroughput studies
51411,BIN2,bridging integrator 2,12q13.13,Highthroughput studies
100303453,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate),1q42.2,Highthroughput studies
6239,RREB1,ras responsive element binding protein 1,6p24.3,Highthroughput studies
375057,STUM,stum, mechanosensory transduction mediator homolog,1q42.12,Highthroughput studies
55632,G2E3,G2/M-phase specific E3 ubiquitin protein ligase,14q12,Highthroughput studies
283677,REC114,REC114 meiotic recombination protein,15q24.1,Highthroughput studies
374969,SVBP,small vasohibin binding protein,1p34.2,Highthroughput studies
3696,ITGB8,integrin subunit beta 8,7p21.1,Highthroughput studies
100507513,LOC100507513,uncharacterized LOC100507513,14q11.2,Highthroughput studies
10746,MAP3K2,mitogen-activated protein kinase kinase kinase 2,2q14.3,Highthroughput studies
128344,PIFO,primary cilia formation,1p13.2,Highthroughput studies
29888,STRN4,striatin 4,19q13.32,Highthroughput studies
27327,TNRC6A,trinucleotide repeat containing adaptor 6A,16p12.1,Highthroughput studies
81555,YIPF5,Yip1 domain family member 5,5q31.3,Highthroughput studies
80862,ZNRD1ASP,zinc ribbon domain containing 1 antisense, pseudogene,6p22.1,Highthroughput studies
64282,TENT4B,terminal nucleotidyltransferase 4B,16q12.1,Highthroughput studies
101930578,LOC101930578,uncharacterized LOC101930578,,Highthroughput studies
101929240,LOC101929240,U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene,17q24.1,Highthroughput studies
729234,FAHD2CP,fumarylacetoacetate hydrolase domain containing 2C, pseudogene,2q11.2,Highthroughput studies
11161,ERG28,ergosterol biosynthesis 28 homolog,14q24.3,Highthroughput studies
100507577,LOC100507577,uncharacterized LOC100507577,16q12.1,Highthroughput studies
79720,VPS37B,VPS37B subunit of ESCRT-I,12q24.31,Highthroughput studies
5791,PTPRE,protein tyrosine phosphatase receptor type E,10q26.2,Highthroughput studies
2542,SLC37A4,solute carrier family 37 member 4,11q23.3,Highthroughput studies
80298,MTERF2,mitochondrial transcription termination factor 2,12q23.3,Highthroughput studies
9618,TRAF4,TNF receptor associated factor 4,17q11.2,Highthroughput studies
100506714,NUP50-DT,NUP50 divergent transcript,22q13.31,Highthroughput studies
10190,TXNDC9,thioredoxin domain containing 9,2q11.2,Highthroughput studies
339778,FAM166C,family with sequence similarity 166 member C,2p23.3,Highthroughput studies
8289,ARID1A,AT-rich interaction domain 1A,1p36.11,Highthroughput studies
2963,GTF2F2,general transcription factor IIF subunit 2,13q14.12-q14.13,Highthroughput studies
9628,RGS6,regulator of G protein signaling 6,14q24.2,Highthroughput studies
474382,H2AB1,H2A.B variant histone 1,Xq28,Highthroughput studies
22907,DHX30,DExH-box helicase 30,3p21.31,Highthroughput studies
64147,KIF9,kinesin family member 9,3p21.31,Highthroughput studies
163081,ZNF567,zinc finger protein 567,19q13.12,Highthroughput studies
10521,DDX17,DEAD-box helicase 17,22q13.1,Highthroughput studies
64979,MRPL36,mitochondrial ribosomal protein L36,5p15.33,Highthroughput studies
9358,ITGBL1,integrin subunit beta like 1,13q33.1,Highthroughput studies
54997,TESC,tescalcin,12q24.22,Highthroughput studies
29924,EPN1,epsin 1,19q13.42,Highthroughput studies
100506451,RASSF8-AS1,RASSF8 antisense RNA 1,12p12.1,Highthroughput studies
132954,PDCL2,phosducin like 2,4q12,Highthroughput studies
144486,CEP83-DT,CEP83 divergent transcript,12q22,Highthroughput studies
1446,CSN1S1,casein alpha s1,4q13.3,Highthroughput studies
22927,HABP4,hyaluronan binding protein 4,9q22.32,Highthroughput studies
10097,ACTR2,actin related protein 2,2p14,Highthroughput studies
10121,ACTR1A,actin related protein 1A,10q24.32,Highthroughput studies
9827,RGP1,RGP1 homolog, RAB6A GEF complex partner 1,9p13.3,Highthroughput studies
728215,FAM155A,family with sequence similarity 155 member A,13q33.3,Highthroughput studies
80380,PDCD1LG2,programmed cell death 1 ligand 2,9p24.1,Highthroughput studies
255520,ELMOD2,ELMO domain containing 2,4q31.1,Highthroughput studies
2738,GLI4,GLI family zinc finger 4,8q24.3,Highthroughput studies
344595,DUBR,DPPA2 upstream binding RNA,3q13.12,Highthroughput studies
692085,SNORD45C,small nucleolar RNA, C/D box 45C,1p31.1,Highthroughput studies
56605,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,1q42.3,Highthroughput studies
101930655,LOC101930655,uncharacterized LOC101930655,,Highthroughput studies
51106,TFB1M,transcription factor B1, mitochondrial,6q25.3,Highthroughput studies
3339,HSPG2,heparan sulfate proteoglycan 2,1p36.12,Highthroughput studies
79728,PALB2,partner and localizer of BRCA2,16p12.2,Highthroughput studies
113115,MTFR2,mitochondrial fission regulator 2,6q23.3,Highthroughput studies
931,MS4A1,membrane spanning 4-domains A1,11q12.2,Highthroughput studies
51164,DCTN4,dynactin subunit 4,5q33.1,Highthroughput studies
100505824,LINC02805,long intergenic non-protein coding RNA 2805,1q21.2,Highthroughput studies
54828,BCAS3,BCAS3 microtubule associated cell migration factor,17q23.2,Highthroughput studies
158067,AK8,adenylate kinase 8,9q34.13,Highthroughput studies
55218,EXD2,exonuclease 3'-5' domain containing 2,14q24.1,Highthroughput studies
100506699,LOC100506699,uncharacterized LOC100506699,,Highthroughput studies
79954,NOL10,nucleolar protein 10,2p25.1,Highthroughput studies
24142,NAA80,N-alpha-acetyltransferase 80, NatH catalytic subunit,3p21.31,Highthroughput studies
379025,PSMA3-AS1,PSMA3 antisense RNA 1,14q23.1,Highthroughput studies
112869,SGF29,SAGA complex associated factor 29,16p11.2,Highthroughput studies
101927085,LOC101927085,uncharacterized LOC101927085,,Highthroughput studies
10289,EIF1B,eukaryotic translation initiation factor 1B,3p22.1,Highthroughput studies
101927752,LOC101927752,uncharacterized LOC101927752,8p23.3,Highthroughput studies
145482,PTGR2,prostaglandin reductase 2,14q24.3,Highthroughput studies
283232,TMEM80,transmembrane protein 80,11p15.5,Highthroughput studies
347744,C6orf52,chromosome 6 open reading frame 52,6p24.2,Highthroughput studies
101928850,LOC101928850,uncharacterized LOC101928850,15q22.2,Highthroughput studies
284677,SNHG28,small nucleolar RNA host gene 28,1q23.2,Highthroughput studies
57572,DOCK6,dedicator of cytokinesis 6,19p13.2,Highthroughput studies
25963,TMEM87A,transmembrane protein 87A,15q15.1,Highthroughput studies
441168,CALHM6,calcium homeostasis modulator family member 6,6q22.1,Highthroughput studies
284266,SIGLEC15,sialic acid binding Ig like lectin 15,18q12.3,Highthroughput studies
642361,LOC642361,uncharacterized LOC642361,10q22.3,Highthroughput studies
93649,MYOCD,myocardin,17p12,Highthroughput studies
4026,LPP,LIM domain containing preferred translocation partner in lipoma,3q27.3-q28,Highthroughput studies
374899,ZNF829,zinc finger protein 829,19q13.12,Highthroughput studies
10111,RAD50,RAD50 double strand break repair protein,5q31.1,Highthroughput studies
124359,CDYL2,chromodomain Y like 2,16q23.2,Highthroughput studies
58986,PGAP6,post-glycosylphosphatidylinositol attachment to proteins 6,16p13.3,Highthroughput studies
102724851,LOC102724851,uncharacterized LOC102724851,6p22.2,Highthroughput studies
101929777,LOC101929777,uncharacterized LOC101929777,17q21.32,Highthroughput studies
2791,GNG11,G protein subunit gamma 11,7q21.3,Highthroughput studies
202052,DNAJC18,DnaJ heat shock protein family (Hsp40) member C18,5q31.2,Highthroughput studies
56897,WRNIP1,WRN helicase interacting protein 1,6p25.2,Highthroughput studies
246330,PELI3,pellino E3 ubiquitin protein ligase family member 3,11q13.2,Highthroughput studies
55556,ENOSF1,enolase superfamily member 1,18p11.32,Highthroughput studies
51438,MAGEC2,MAGE family member C2,Xq27.2,Highthroughput studies
9491,PSMF1,proteasome inhibitor subunit 1,20p13,Highthroughput studies
5094,PCBP2,poly(rC) binding protein 2,12q13.13,Highthroughput studies
57128,LYRM4,LYR motif containing 4,6p25.1,Highthroughput studies
64838,FNDC4,fibronectin type III domain containing 4,2p23.3,Highthroughput studies
6881,TAF10,TATA-box binding protein associated factor 10,11p15.4,Highthroughput studies
55697,VAC14,VAC14 component of PIKFYVE complex,16q22.1-q22.2,Highthroughput studies
7375,USP4,ubiquitin specific peptidase 4,3p21.31,Highthroughput studies
2034,EPAS1,endothelial PAS domain protein 1,2p21,Highthroughput studies
9315,NREP,neuronal regeneration related protein,5q22.1,Highthroughput studies
4502,MT2A,metallothionein 2A,16q13,Highthroughput studies
4994,OR3A1,olfactory receptor family 3 subfamily A member 1,17p13.3,Highthroughput studies
285740,PHACTR2-AS1,PHACTR2 antisense RNA 1,6q24.2,Highthroughput studies
3099,HK2,hexokinase 2,2p12,Highthroughput studies
26512,INTS6,integrator complex subunit 6,13q14.3,Highthroughput studies
51124,IER3IP1,immediate early response 3 interacting protein 1,18q21.1,Highthroughput studies
8892,EIF2B2,eukaryotic translation initiation factor 2B subunit beta,14q24.3,Highthroughput studies
26099,SZRD1,SUZ RNA binding domain containing 1,1p36.13,Highthroughput studies
4285,MIPEP,mitochondrial intermediate peptidase,13q12.12,Highthroughput studies
53344,CHIC1,cysteine rich hydrophobic domain 1,Xq13.2,Highthroughput studies
115939,TSR3,TSR3 ribosome maturation factor,16p13.3,Highthroughput studies
3236,HOXD10,homeobox D10,2q31.1,Highthroughput studies
29101,SSU72,SSU72 homolog, RNA polymerase II CTD phosphatase,1p36.33,Highthroughput studies
9778,KIAA0232,KIAA0232,4p16.1,Highthroughput studies
51372,TMA7,translation machinery associated 7 homolog,3p21.31,Highthroughput studies
401098,LOC401098,uncharacterized LOC401098,3q25.33,Highthroughput studies
6611,SMS,spermine synthase,Xp22.11,Highthroughput studies
25983,NGDN,neuroguidin,14q11.2,Highthroughput studies
18,ABAT,4-aminobutyrate aminotransferase,16p13.2,Highthroughput studies
7311,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1,19p13.11,Highthroughput studies
7941,PLA2G7,phospholipase A2 group VII,6p12.3,Highthroughput studies
1734,DIO2,iodothyronine deiodinase 2,14q31.1,Highthroughput studies
996,CDC27,cell division cycle 27,17q21.32,Highthroughput studies
9456,HOMER1,homer scaffold protein 1,5q14.1,Highthroughput studies
4012,LNPEP,leucyl and cystinyl aminopeptidase,5q15,Highthroughput studies
100507564,LOC100507564,uncharacterized LOC100507564,1p32.3,Highthroughput studies
1386,ATF2,activating transcription factor 2,2q31.1,Highthroughput studies
100529251,CKLF-CMTM1,CKLF-CMTM1 readthrough,16q21,Highthroughput studies
80007,C10orf88,chromosome 10 open reading frame 88,10q26.13,Highthroughput studies
100529063,BCL2L2-PABPN1,BCL2L2-PABPN1 readthrough,14q11.2,Highthroughput studies
101927980,SLC14A2-AS1,SLC14A2 antisense RNA 1,18q12.3,Highthroughput studies
7204,TRIO,trio Rho guanine nucleotide exchange factor,5p15.2,Highthroughput studies
677811,SNORA28,small nucleolar RNA, H/ACA box 28,14q32.32,Highthroughput studies
7918,GPANK1,G-patch domain and ankyrin repeats 1,6p21.33,Highthroughput studies
5326,PLAGL2,PLAG1 like zinc finger 2,20q11.21,Highthroughput studies
105374366,LINC02482,long intergenic non-protein coding RNA 2482,4p16.1,Highthroughput studies
100499483,CCDC180,coiled-coil domain containing 180,9q22.33,Highthroughput studies
81855,SFXN3,sideroflexin 3,10q24.31,Highthroughput studies
10265,IRX5,iroquois homeobox 5,16q12.2,Highthroughput studies
81533,ITFG1,integrin alpha FG-GAP repeat containing 1,16q12.1,Highthroughput studies
5996,RGS1,regulator of G protein signaling 1,1q31.2,Highthroughput studies
100294033,LOC100294033,protein FAM115A-like,,Highthroughput studies
283450,HECTD4,HECT domain E3 ubiquitin protein ligase 4,12q24.13,Highthroughput studies
10073,SNUPN,snurportin 1,15q24.2,Highthroughput studies
101243545,LINC02067,long intergenic non-protein coding RNA 2067,3q26.1,Highthroughput studies
84441,MAML2,mastermind like transcriptional coactivator 2,11q21,Highthroughput studies
113277,TMEM106A,transmembrane protein 106A,17q21.31,Highthroughput studies
1562,CYP2C18,cytochrome P450 family 2 subfamily C member 18,10q23.33,Highthroughput studies
100188893,TOMM6,translocase of outer mitochondrial membrane 6,6p21.1,Highthroughput studies
55276,PGM2,phosphoglucomutase 2,4p14,Highthroughput studies
100506314,GPRC5D-AS1,GPRC5D and HEBP1 antisense RNA 1,12p13.1,Highthroughput studies
80184,CEP290,centrosomal protein 290,12q21.32,Highthroughput studies
8620,NPFF,neuropeptide FF-amide peptide precursor,12q13.13,Highthroughput studies
58493,INIP,INTS3 and NABP interacting protein,9q32,Highthroughput studies
101928790,PEX5L-AS2,PEX5L antisense RNA 2,3q26.33,Highthroughput studies
26227,PHGDH,phosphoglycerate dehydrogenase,1p12,Highthroughput studies
79747,ADGB,androglobin,6q24.3,Highthroughput studies
339559,ZFP69,ZFP69 zinc finger protein,1p34.2,Highthroughput studies
100505478,TEX48,testis expressed 48,9q32,Highthroughput studies
10166,SLC25A15,solute carrier family 25 member 15,13q14.11,Highthroughput studies
266722,HS6ST3,heparan sulfate 6-O-sulfotransferase 3,13q32.1,Highthroughput studies
3433,IFIT2,interferon induced protein with tetratricopeptide repeats 2,10q23.31,Highthroughput studies
146845,CFAP52,cilia and flagella associated protein 52,17p13.1,Highthroughput studies
55147,RBM23,RNA binding motif protein 23,14q11.2,Highthroughput studies
5189,PEX1,peroxisomal biogenesis factor 1,7q21.2,Highthroughput studies
55870,ASH1L,ASH1 like histone lysine methyltransferase,1q22,Highthroughput studies
64431,ACTR6,actin related protein 6,12q23.1,Highthroughput studies
100507468,CT66,cancer/testis associated transcript 66,7q11.22,Highthroughput studies
6399,TRAPPC2,trafficking protein particle complex 2,Xp22.2,Highthroughput studies
100505555,LOC100505555,uncharacterized LOC100505555,19p13.2,Highthroughput studies
55904,KMT2E,lysine methyltransferase 2E (inactive),7q22.3,Highthroughput studies
205327,C2orf69,chromosome 2 open reading frame 69,2q33.1,Highthroughput studies
131405,TRIM71,tripartite motif containing 71,3p22.3,Highthroughput studies
221477,C6orf89,chromosome 6 open reading frame 89,6p21.2,Highthroughput studies
731789,FAM238B,family with sequence similarity 238 member B,10p12.1,Highthroughput studies
23774,BRD1,bromodomain containing 1,22q13.33,Highthroughput studies
63891,RNF123,ring finger protein 123,3p21.31,Highthroughput studies
54665,RSBN1,round spermatid basic protein 1,1p13.2,Highthroughput studies
80012,PHC3,polyhomeotic homolog 3,3q26.2,Highthroughput studies
1264,CNN1,calponin 1,19p13.2,Highthroughput studies
116844,LRG1,leucine rich alpha-2-glycoprotein 1,19p13.3,Highthroughput studies
55176,SEC61A2,SEC61 translocon subunit alpha 2,10p14,Highthroughput studies
688,KLF5,Kruppel like factor 5,13q22.1,Highthroughput studies
400043,LINC02381,long intergenic non-protein coding RNA 2381,12q13.13,Highthroughput studies
51768,TM7SF3,transmembrane 7 superfamily member 3,12p11.23,Highthroughput studies
105369860,LINC02424,long intergenic non-protein coding RNA 2424,12q21.2,Highthroughput studies
3872,KRT17,keratin 17,17q21.2,Highthroughput studies
286359,LOC286359,uncharacterized LOC286359,9q22.33,Highthroughput studies
57512,GPR158,G protein-coupled receptor 158,10p12.1,Highthroughput studies
100506082,LINC02749,long intergenic non-protein coding RNA 2749,11p15.4,Highthroughput studies
23250,ATP11A,ATPase phospholipid transporting 11A,13q34,Highthroughput studies
2215,FCGR3B,Fc fragment of IgG receptor IIIb,1q23.3,Highthroughput studies
196446,MYRFL,myelin regulatory factor like,12q15,Highthroughput studies
389337,ARHGEF37,Rho guanine nucleotide exchange factor 37,5q32,Highthroughput studies
2115,ETV1,ETS variant transcription factor 1,7p21.2,Highthroughput studies
9650,MTFR1,mitochondrial fission regulator 1,8q13.1,Highthroughput studies
6039,RNASE6,ribonuclease A family member k6,14q11.2,Highthroughput studies
29841,GRHL1,grainyhead like transcription factor 1,2p25.1,Highthroughput studies
133874,C5orf58,chromosome 5 open reading frame 58,5q35.1,Highthroughput studies
57185,NIPAL3,NIPA like domain containing 3,1p36.11,Highthroughput studies
55273,TMEM100,transmembrane protein 100,17q22,Highthroughput studies
9793,CKAP5,cytoskeleton associated protein 5,11p11.2,Highthroughput studies
168620,BHLHA15,basic helix-loop-helix family member a15,7q21.3,Highthroughput studies
140775,SMCR8,SMCR8-C9orf72 complex subunit,17p11.2,Highthroughput studies
6701,SPRR2B,small proline rich protein 2B,1q21.3,Highthroughput studies
202051,SPATA24,spermatogenesis associated 24,5q31.2,Highthroughput studies
653220,XAGE1A,X antigen family member 1A,Xp11.22,Highthroughput studies
2072,ERCC4,ERCC excision repair 4, endonuclease catalytic subunit,16p13.12,Highthroughput studies
6874,TAF4,TATA-box binding protein associated factor 4,20q13.33,Highthroughput studies
8843,HCAR3,hydroxycarboxylic acid receptor 3,12q24.31,Highthroughput studies
54877,ZCCHC2,zinc finger CCHC-type containing 2,18q21.33,Highthroughput studies
7321,UBE2D1,ubiquitin conjugating enzyme E2 D1,10q21.1,Highthroughput studies
29766,TMOD3,tropomodulin 3,15q21.2,Highthroughput studies
497634,LINC00293,long intergenic non-protein coding RNA 293,8q11.1,Highthroughput studies
6695,SPOCK1,SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1,5q31.2,Highthroughput studies
440117,LINC02372,long intergenic non-protein coding RNA 2372,12q24.32,Highthroughput studies
257397,TAB3,TGF-beta activated kinase 1 (MAP3K7) binding protein 3,Xp21.2,Highthroughput studies
84726,PRRC2B,proline rich coiled-coil 2B,9q34.13,Highthroughput studies
645638,WFDC21P,WAP four-disulfide core domain 21, pseudogene,17q23.1,Highthroughput studies
171546,SPTSSA,serine palmitoyltransferase small subunit A,14q13.1,Highthroughput studies
388650,DIPK1A,divergent protein kinase domain 1A,1p22.1,Highthroughput studies
64065,PERP,p53 apoptosis effector related to PMP22,6q23.3,Highthroughput studies
650669,GAS6-AS1,GAS6 antisense RNA 1,13q34,Highthroughput studies
23645,PPP1R15A,protein phosphatase 1 regulatory subunit 15A,19q13.33,Highthroughput studies
84953,MICALCL,MICAL C-terminal like,11p15.3,Highthroughput studies
6286,S100P,S100 calcium binding protein P,4p16.1,Highthroughput studies
285782,CAGE1,cancer antigen 1,6p24.3,Highthroughput studies
54549,SDK2,sidekick cell adhesion molecule 2,17q25.1,Highthroughput studies
22884,WDR37,WD repeat domain 37,10p15.3,Highthroughput studies
54664,TMEM106B,transmembrane protein 106B,7p21.3,Highthroughput studies
10123,ARL4C,ADP ribosylation factor like GTPase 4C,2q37.1,Highthroughput studies
100507435,DLGAP2-AS1,DLGAP2 antisense RNA 1,8p23.3,Highthroughput studies
4801,NFYB,nuclear transcription factor Y subunit beta,12q23.3,Highthroughput studies
441208,ZNRF2P1,zinc and ring finger 2 pseudogene 1,7p14.3,Highthroughput studies
23555,TSPAN15,tetraspanin 15,10q22.1,Highthroughput studies
90321,ZNF766,zinc finger protein 766,19q13.41,Highthroughput studies
123228,SENP8,SUMO peptidase family member, NEDD8 specific,15q23,Highthroughput studies
57579,FAM135A,family with sequence similarity 135 member A,6q13,Highthroughput studies
23158,TBC1D9,TBC1 domain family member 9,4q31.21,Highthroughput studies
90957,DHX57,DExH-box helicase 57,2p22.1,Highthroughput studies
6653,SORL1,sortilin related receptor 1,11q24.1,Highthroughput studies
79854,LINC00115,long intergenic non-protein coding RNA 115,1p36.33,Highthroughput studies
64359,NXN,nucleoredoxin,17p13.3,Highthroughput studies
23508,TTC9,tetratricopeptide repeat domain 9,14q24.2,Highthroughput studies
153830,RNF145,ring finger protein 145,5q33.3,Highthroughput studies
51278,IER5,immediate early response 5,1q25.3,Highthroughput studies
285175,UNC80,unc-80 homolog, NALCN channel complex subunit,2q34,Highthroughput studies
22807,IKZF2,IKAROS family zinc finger 2,2q34,Highthroughput studies
6337,SCNN1A,sodium channel epithelial 1 subunit alpha,12p13.31,Highthroughput studies
613126,CYP51A1-AS1,CYP51A1 antisense RNA 1,7q21.2,Highthroughput studies
3005,H1-0,H1.0 linker histone,22q13.1,Highthroughput studies
5266,PI3,peptidase inhibitor 3,20q13.12,Highthroughput studies
100506475,EGFLAM-AS2,EGFLAM antisense RNA 2,5p13.2-p13.1,Highthroughput studies
3093,UBE2K,ubiquitin conjugating enzyme E2 K,4p14,Highthroughput studies
101930583,LOC101930583,uncharacterized LOC101930583,,Highthroughput studies
101928333,GRM8-AS1,GRM8 antisense RNA 1,7q31.33,Highthroughput studies
84518,CNFN,cornifelin,19q13.2,Highthroughput studies
23030,KDM4B,lysine demethylase 4B,19p13.3,Highthroughput studies
441478,NRARP,NOTCH regulated ankyrin repeat protein,9q34.3,Highthroughput studies
10207,PATJ,PATJ crumbs cell polarity complex component,1p31.3,Highthroughput studies
56895,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,6q26,Highthroughput studies
9673,SLC25A44,solute carrier family 25 member 44,1q22,Highthroughput studies
54714,CNGB3,cyclic nucleotide gated channel subunit beta 3,8q21.3,Highthroughput studies
23607,CD2AP,CD2 associated protein,6p12.3,Highthroughput studies
4585,MUC4,mucin 4, cell surface associated,3q29,Highthroughput studies
101930114,HSD11B1-AS1,HSD11B1 antisense RNA 1,1q32.2,Highthroughput studies
114881,OSBPL7,oxysterol binding protein like 7,17q21.32,Highthroughput studies
105376796,LOC105376796,uncharacterized LOC105376796,,Highthroughput studies
26167,PCDHB5,protocadherin beta 5,5q31.3,Highthroughput studies
9060,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,10q23.2-q23.31,Highthroughput studies
6279,S100A8,S100 calcium binding protein A8,1q21.3,Highthroughput studies
26098,EDRF1,erythroid differentiation regulatory factor 1,10q26.2,Highthroughput studies
83786,FRMD8,FERM domain containing 8,11q13.1,Highthroughput studies
55018,ANKRD40CL,ANKRD40 C-terminal like,17q21.33,Highthroughput studies
100506142,RHOQ-AS1,RHOQ antisense RNA 1,2p21,Highthroughput studies
10179,RBM7,RNA binding motif protein 7,11q23.2,Highthroughput studies
4864,NPC1,NPC intracellular cholesterol transporter 1,18q11.2,Highthroughput studies
9489,PGS1,phosphatidylglycerophosphate synthase 1,17q25.3,Highthroughput studies
2643,GCH1,GTP cyclohydrolase 1,14q22.2,Highthroughput studies
26353,HSPB8,heat shock protein family B (small) member 8,12q24.23,Highthroughput studies
105378382,LOC105378382,uncharacterized LOC105378382,,Highthroughput studies
9197,SLC33A1,solute carrier family 33 member 1,3q25.31,Highthroughput studies
397,ARHGDIB,Rho GDP dissociation inhibitor beta,12p12.3,Highthroughput studies
29796,UQCR10,ubiquinol-cytochrome c reductase, complex III subunit X,22q12.2,Highthroughput studies
105373434,LOC105373434,uncharacterized LOC105373434,,Highthroughput studies
55251,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2,20q13.33,Highthroughput studies
9052,GPRC5A,G protein-coupled receptor class C group 5 member A,12p13.1,Highthroughput studies
245938,DEFB125,defensin beta 125,20p13,Highthroughput studies
101060835,LOC101060835,HLA class II histocompatibility antigen, DQ beta 1 chain-like,,Highthroughput studies
84612,PARD6B,par-6 family cell polarity regulator beta,20q13.13,Highthroughput studies
150142,ZNF295-AS1,ZNF295 antisense RNA 1,21q22.3,Highthroughput studies
444,ASPH,aspartate beta-hydroxylase,8q12.3,Highthroughput studies
272,AMPD3,adenosine monophosphate deaminase 3,11p15.4,Highthroughput studies
54751,FBLIM1,filamin binding LIM protein 1,1p36.21,Highthroughput studies
148145,LINC00906,long intergenic non-protein coding RNA 906,19q12,Highthroughput studies
901,CCNG2,cyclin G2,4q21.1,Highthroughput studies
7543,ZFX,zinc finger protein X-linked,Xp22.11,Highthroughput studies
7047,TGM4,transglutaminase 4,3p21.31,Highthroughput studies
10370,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,6q24.1,Highthroughput studies
